item_id	name	description	unit_price	category	sku	stock	pic_filename
8008	rolo tira pelõ		8.00	Geral	NULL	1.000	NULL
8009	rolo tira pelo		8.00	UTILIDADES	7898673630401	1.000	NULL
8010	rolo tira pelo colors		8.50	Geral	7893595598433	1.000	NULL
8011	ROMA BUS EXECUTIVE		60.00	BRINQUEDOS	7896965219006	1.000	NULL
8012	ROTULADORA DE PREÇOS  KAPBOM		50.00	ESCRITÓRIO	7897724040213	1.000	NULL
8013	rralo de pia		3.00	Geral	7898544629299	1.000	NULL
8014	SABÃO EM BARRA YPÊ		3.00	Geral	7896098905913	1.000	NULL
8015	sabão em pó assim bicarbonato 800 ml		10.00	Geral	7908324402681	1.000	NULL
8016	SABÃO EM PÓ BRILHANTE		12.00	LIMPEZA	7891150086524	1.000	NULL
8017	sabão em pó tixan    800 gr		12.00	LIMPEZA	7896098909751	1.000	NULL
8018	SABÃO OMO		16.00	Geral	7891150064317	1.000	NULL
8019	sabão omo em pó lavagem perfeita  , lavanda 800 g		16.00	LIMPEZA	7891150080188	1.000	NULL
8020	SABONETEIRA		3.50	Geral	7896355705300	1.000	NULL
8021	saboneteira		3.00	Geral	NULL	1.000	NULL
8022	SABONETEIRA  MARILU		5.00	Geral	7896818245619	1.000	NULL
8023	SABONETEIRA ACRILICA		5.00	Geral	7896818211348	1.000	NULL
8024	SABONETEIRA ARQPLAST AZUL		3.00	BANHEIRO	7908439804349	1.000	NULL
8025	SABONETEIRA ARQPLAST PRETA		3.00	BANHEIRO	7908439804400	1.000	NULL
8026	SABONETEIRA BOLA 300ML		8.00	UTILIDADES	7897659604047	1.000	NULL
8027	SABONETEIRA BRANCA TULIPA		3.00	BANHEIRO	7908439804356	1.000	NULL
8028	SABONETEIRA C/TELA NITRON		4.00	BANHEIRO	7896779619306	1.000	NULL
8029	SABONETEIRA DE GATINHO AZUL		4.50	BANHEIRO	7896725789640	1.000	NULL
8030	SABONETEIRA DE VIDRO 450ML PRETA/BRANCA		22.00	Geral	7899850311113	1.000	NULL
8031	saboneteira erca transparente		2.00	Geral	7898264711212	1.000	NULL
8032	SABONETEIRA FITNESS		3.00	BANHEIRO	7896818241383	1.000	NULL
8033	saboneteira gatinho plastibaby		4.50	BANHEIRO	7896725789657	1.000	NULL
8034	SABONETEIRA JABONERA TULIPA		3.00	BANHEIRO	7908439804363	1.000	NULL
8035	SABONETEIRA LIQUIDA		7.00	Geral	NULL	1.000	NULL
8036	SABONETEIRA LIQUIDA		15.00	Geral	7899755641223	1.000	NULL
8037	SABONETEIRA OVAL COM TELINHA		4.50	UTILIDADES	7897698208510	1.000	NULL
8038	SABONETEIRA PARA LIQUIDO		7.50	UTILIDADES	7895099932522	1.000	NULL
8039	saboneteira rosa uninjet		2.00	Geral	7899335403067	1.000	NULL
8040	SABONETEIRA TRANSPARENTE		2.50	BANHEIRO	7898264711878	1.000	NULL
8041	SACA ROLHA		6.00	Geral	7896835231091	1.000	NULL
8042	saca rolhas plastico utilimix		3.00	Geral	7898955345092	1.000	NULL
8043	SACO		3.00	Geral	NULL	1.000	NULL
8044	SACO		2.00	Geral	NULL	1.000	NULL
8045	saco  de p		5.00	Geral	NULL	1.000	NULL
8046	SACO  HOT DOG C 20		3.00	kit FESTA	7898663780246	1.000	NULL
8047	saco  transparente  mini		0.20	Geral	NULL	1.000	NULL
8048	saco  transparente de cesta g		10.00	Geral	NULL	1.000	NULL
8049	saco 60 litro  1 kilo		15.00	Geral	NULL	1.000	NULL
8050	SACO 60X90		6.00	Geral	736532401564	1.000	NULL
8051	saco de 200 litros		5.00	Geral	NULL	1.000	NULL
8052	saco de cesta		8.00	Geral	NULL	1.000	NULL
8053	SACO DE CONFEITAR C/5 BICOS		4.00	UTILIDADES	7897403103192	1.000	NULL
8054	SACO DE GELADAO 5X23CM C/100		3.50	Geral	7898663780154	1.000	NULL
8055	SACO DE GELINHO  6CMX23CM		4.00	Geral	7898139600467	1.000	NULL
8056	saco de lixo		4.00	Geral	NULL	1.000	NULL
8057	SACO DE LIXO		3.00	Geral	NULL	1.000	NULL
8058	SACO DE LIXO  200 litros		2.50	Geral	NULL	1.000	NULL
8059	SACO DE LIXO  200 litros  3 por 10		10.00	Geral	NULL	1.000	NULL
8060	SACO DE LIXO  50 L PRETO		18.00	Geral	7898906705098	1.000	NULL
8061	saco de lixo  pacote		8.00	Geral	NULL	1.000	NULL
8062	SACO DE LIXO 100L MACEDO 5 UNID RESISTENTE		8.00	LIMPEZA	7898121500041	1.000	NULL
8063	SACO DE LIXO 100L MAGOPLAS		3.00	PLASTICOS	7898947702056	1.000	NULL
8064	SACO DE LIXO 15 LITROS FORTALEZA		3.00	Geral	7130402000124	1.000	NULL
8065	SACO DE LIXO 20 UNID DE 30L		9.00	Geral	700083262059	1.000	NULL
8066	SACO DE LIXO 200L REFORÇADO		4.00	Geral	NULL	1.000	NULL
8067	SACO DE LIXO 50 L  com 10 unidades		7.00	LIMPEZA	7898121500034	1.000	NULL
8068	saco de lixo 50 litros		15.00	Geral	NULL	1.000	NULL
8069	SACO DE LIXO 60 LITROS  MACEDO   com 10 unidades		9.00	Geral	7898121500072	1.000	NULL
8070	saco de lixo avulso		4.00	Geral	NULL	1.000	NULL
8071	SACO DE LIXO C/10 UNID 100L		10.00	Geral	700083262073	1.000	NULL
8072	SACO DE LIXO C/20 UNID 50L		9.50	Geral	700083262066	1.000	NULL
8073	SACO DE LIXO C/40 UNID 15L		8.50	Geral	700083262042	1.000	NULL
8074	SACO DE LIXO C/50 UNID 10L		10.00	Geral	700083261991	1.000	NULL
8075	SACO DE LIXO DE 100 LITROS    super forte  com 5 unidades		11.00	Geral	7898247374854	1.000	NULL
8076	saco de lixo de 200 litros		5.00	Geral	NULL	1.000	NULL
8077	SACO DE LIXO DE 30 L PRETO		16.00	Geral	7898906705081	1.000	NULL
8078	SACO DE LIXO DE 60 L 1 KL		15.00	Geral	NULL	1.000	NULL
8079	SACO DE LIXO GIGANTE SOLTO		4.00	Geral	NULL	1.000	NULL
8080	saco de lixo grosso		3.00	Geral	NULL	1.000	NULL
8081	saco de lixo macedo 100 litros  EXTRA  REFORÇADO COM 6 UNIDADES		12.00	LIMPEZA	7898121500089	1.000	NULL
8082	saco de lixo macedo 15 litros  MACEDO		6.00	Geral	7898121500010	1.000	NULL
8083	saco de lixo macedo 30 litros  resistente		6.50	Geral	7898121500027	1.000	NULL
8084	saco de lixo macedo 40 litros extra reforçado 12 unidades		8.50	Geral	7898121500065	1.000	NULL
8085	SACO DE LIXO MAGO-PLAS 15L		3.00	UTILIDADES	7898947702025	1.000	NULL
8086	SACO DE LIXO MAGOPLAS 50L		3.00	UTILIDADES	7898947702049	1.000	NULL
8087	SACO DE LIXO ROLO 120  L PRETO		18.00	Geral	7898906705067	1.000	NULL
8088	SACO DE P HULK		5.00	Geral	NULL	1.000	NULL
8089	saco de pp		0.80	Geral	NULL	1.000	NULL
8090	saco de preente 20x30		4.00	Geral	7897864710137	1.000	NULL
8091	SACO DE PRESENTE		4.00	Geral	NULL	1.000	NULL
8092	saco de presente		3.00	Geral	NULL	1.000	NULL
8093	saco de presente		8.00	Geral	NULL	1.000	NULL
8094	saco de presente		8.00	Geral	NULL	1.000	NULL
8095	saco de presente		5.00	Geral	NULL	1.000	NULL
8096	SACO DE PRESENTE		2.00	Geral	NULL	1.000	NULL
8097	SACO DE PRESENTE  DE CESTA		10.00	Geral	NULL	1.000	NULL
8098	SACO DE PRESENTE  TRANSPARENTE		0.40	Geral	NULL	1.000	NULL
8099	SACO DE PRESENTE  TRANSPARENTE		0.50	Geral	NULL	1.000	NULL
8100	SACO DE PRESENTE 15X44cm		3.00	PRESENTES	736532400475	1.000	NULL
8101	SACO DE PRESENTE 20X29cm		2.50	PRESENTES	736532401878	1.000	NULL
8102	SACO DE PRESENTE 30X44cm		3.00	PAPELARIA	736532401311	1.000	NULL
8103	saco de presente 35x45 cm		4.00	Geral	7897864605587	1.000	NULL
8104	SACO DE PRESENTE 35X54		4.00	Geral	736532401731	1.000	NULL
8105	SACO DE PRESENTE 35X54		4.00	Geral	736532401731	1.000	NULL
8106	SACO DE PRESENTE 50X70		5.00	Geral	736532400505	1.000	NULL
8107	saco de presente 60x90		6.00	Geral	736532401564	1.000	NULL
8108	SACO DE PRESENTE DE 0,5		0.50	Geral	NULL	1.000	NULL
8109	SACO DE PRESENTE DE 0,80		0.80	Geral	NULL	1.000	NULL
8110	SACO DE PRESENTE DE 1		1.00	Geral	NULL	1.000	NULL
8111	SACO DE PRESENTE DE 1,5		1.50	Geral	NULL	1.000	NULL
8112	SACO DE PRESENTE DE 2		2.00	Geral	NULL	1.000	NULL
8113	SACO DE PRESENTE DE 5		5.00	Geral	NULL	1.000	NULL
8114	saco de presente de unicornio		5.00	Geral	NULL	1.000	NULL
8115	saco de presente do papai noel		5.00	Geral	NULL	1.000	NULL
8116	SACO DE PRESENTE DOURADO		4.00	Geral	NULL	1.000	NULL
8117	SACO DE PRESENTE ENORME		8.00	Geral	NULL	1.000	NULL
8118	SACO DE PRESENTE ENORME  TRANSPARENTE		10.00	Geral	NULL	1.000	NULL
8119	SACO DE PRESENTE GIGANTE		6.00	Geral	NULL	1.000	NULL
8120	saco de presente grand		5.00	Geral	NULL	1.000	NULL
8121	SACO DE PRESENTE GRANDE		4.00	Geral	NULL	1.000	NULL
8122	saco de presente grande		8.00	Geral	NULL	1.000	NULL
8123	SACO DE PRESENTE M2 CROMUS		1.50	Geral	7909107543232	1.000	NULL
8124	SACO DE PRESENTE MAIOR DE TODOS		12.00	Geral	NULL	1.000	NULL
8125	SACO DE PRESENTE MEDIO		3.00	Geral	NULL	1.000	NULL
8126	SACO DE PRESENTE MEDIO PEQUENO		1.50	Geral	NULL	1.000	NULL
8127	SACO DE PRESENTE MULHER MARAVILHA M4		2.00	Geral	7909107543430	1.000	NULL
8128	saco de presente papai noel		5.00	Geral	NULL	1.000	NULL
8129	SACO DE PRESENTE PEQ		0.50	Geral	NULL	1.000	NULL
8130	saco de presente pra cesta transparente		10.00	Geral	NULL	1.000	NULL
8131	SACO DE PRESENTE TRANSPARENTE		1.50	Geral	NULL	1.000	NULL
8132	SACO DE PRESENTE TRANSPARENTE de cesta		8.00	Geral	NULL	1.000	NULL
8133	SACO DE PRESENTE TRANSPARENTE FLORIDO		1.50	Geral	NULL	1.000	NULL
8134	SACO DE PRESENTE TRANSPARENTE GIGANTE		3.00	Geral	NULL	1.000	NULL
8135	SACO DE PRESENTE TRANSPARENTE GIGANTE		8.00	Geral	NULL	1.000	NULL
8136	SACO DE PRESENTE TRANSPARENTE GIGANTE DE 4		4.00	Geral	NULL	1.000	NULL
8137	SACO DE PRESENTE TRANSPARENTE GRANDE		3.00	Geral	NULL	1.000	NULL
8138	SACO DE PRESENTE TRANSPARENTE GRANDE		2.00	Geral	NULL	1.000	NULL
8139	saco de presente transparente médio		0.80	Geral	NULL	1.000	NULL
8140	SACO DE PRESENTE TRANSPARENTE PEQ/MEDIO		1.80	Geral	NULL	1.000	NULL
8141	SACO DE PRESENTE TRANSPARENTE PEQ/MEDIO		1.00	Geral	NULL	1.000	NULL
8142	SACO DE PRESENTE TRANSPARENTE PEQUENO		0.50	Geral	NULL	1.000	NULL
8143	SACO DE PRESENTE TRANSPARENTE POLI 11 X 19,5		1.00	Geral	7899613390331	1.000	NULL
8144	SACO DE PRESENTE TRASNSPARENTE		1.00	Geral	NULL	1.000	NULL
8145	saco de presente trasparente medio		4.00	Geral	NULL	1.000	NULL
8146	SACO DE TRANSPARENTE DE CESTA		10.00	Geral	NULL	1.000	NULL
8147	saco gelinho 4x24 c 100		3.00	Geral	7898663780147	1.000	NULL
8148	SACO GRANDE PRETO		2.00	Geral	NULL	1.000	NULL
8149	SACO MINI LANCHE C/20		3.00	Geral	7898663780222	1.000	NULL
8150	SACO P/ HAMBURGUER		3.00	Geral	7898610100523	1.000	NULL
8151	SACO P/ HOTDOG		3.00	Geral	7898610100509	1.000	NULL
8152	SACO P/ MINI LANCHE		2.00	Geral	7898610100530	1.000	NULL
8153	SACO P/ PIPOCA 20 UNID		3.00	Geral	7898610100516	1.000	NULL
8154	SACO PARA GELINHO N°6 C/100		3.60	FESTA	7898610100561	1.000	NULL
8155	SACO PARA LAVAR ROUPA		9.53	UTILIDADES	7898192061656	1.000	NULL
8156	SACO PARA LAVAR ROUPAS 40X50CM		7.00	UTILIDADES	7899866204980	1.000	NULL
8157	SACO PARA LIXO DE 100L		4.00	Geral	NULL	1.000	NULL
8158	SACO PIPOCA C 20		3.00	Geral	7898663780215	1.000	NULL
8159	SACO POLI TRANSPARENTE		2.00	Geral	7897780039671	1.000	NULL
8160	saco pra gelinho n4  mila festa		2.00	Geral	7898610100547	1.000	NULL
8161	saco prateado		4.00	Geral	NULL	1.000	NULL
8162	SACO PRESENTE		2.50	Geral	736532401410	1.000	NULL
8163	SACO PRESENTE		4.00	Geral	736532401786	1.000	NULL
8164	SACO PRESENTE  25X37		3.00	PAPELARIA	736532401786	1.000	NULL
8165	SACO PRESENTE  GABIVIVI 89X120		10.00	Geral	736532400581	1.000	NULL
8166	SACO PRESENTE 30X44		4.00	Geral	736532401311	1.000	NULL
8167	SACO PRESENTE 45X 59		4.00	Geral	736532401328	1.000	NULL
8168	saco presente tnt		2.25	Geral	7898610101285	1.000	NULL
8169	SACO SELOFONE GRANDE		10.00	Geral	NULL	1.000	NULL
8170	SACO SELOFONE GRANDE		8.00	Geral	NULL	1.000	NULL
8171	SACO SUPRESA FESTA		2.00	Geral	7898610100578	1.000	NULL
8172	SACO TRANPARENTE GRANDE DE CESTA		10.00	Geral	NULL	1.000	NULL
8173	SACO TRANSPARENTE		5.00	Geral	NULL	1.000	NULL
8174	saco transparente		8.00	Geral	NULL	1.000	NULL
8175	saco transparente médio		3.00	Geral	NULL	1.000	NULL
8176	SACO TRANSPARENTE PEQUENO		0.50	Geral	NULL	1.000	NULL
8177	SACO TRASPARENTE		0.50	Geral	NULL	1.000	NULL
8178	SACO TRASPARENTE 20x30		0.80	Geral	NULL	1.000	NULL
8179	saco trasparente 60x80		8.00	Geral	NULL	1.000	NULL
8180	saco trasparente de 0,40		0.40	Geral	NULL	1.000	NULL
8181	SACO TRASPARENTE DE CESTA		10.00	Geral	NULL	1.000	NULL
8182	SACO TRASPARENTE MEDIO		3.00	Geral	NULL	1.000	NULL
8183	saco trasparente pp		0.40	Geral	NULL	1.000	NULL
8184	SACO TRASPARENTE PRA PRESENTE		5.00	Geral	7899023462994	1.000	NULL
8185	SACO XADREZ  AZUL		4.00	Geral	7891874000097	1.000	NULL
8186	sacola		12.00	Geral	7898961045429	1.000	NULL
8187	sacola		12.00	Geral	NULL	1.000	NULL
8188	SACOLA		12.00	Geral	NULL	1.000	NULL
8189	SACOLA   LAMINADA COLORS		10.00	SACOLA	7898505928515	1.000	NULL
8190	sacola   luxo g		15.00	Geral	7891100058878	1.000	NULL
8191	SACOLA   UNIDADE		1.00	Geral	NULL	1.000	NULL
8192	sacola  de p		12.00	Geral	NULL	1.000	NULL
8193	SACOLA  HIPER		6.00	Geral	NULL	1.000	NULL
8194	sacola  luxo média azul		10.00	Geral	7891100058885	1.000	NULL
8195	SACOLA  MÉDIA		8.00	Geral	7898505928416	1.000	NULL
8196	sacola  meu 15 anos		10.00	Geral	NULL	1.000	NULL
8197	SACOLA  MINI		2.00	Geral	NULL	1.000	NULL
8198	sacola  preta		15.00	Geral	8656732219023	1.000	NULL
8199	SACOLA  ROXA		5.00	Geral	NULL	1.000	NULL
8200	SACOLA BRANCA		0.30	Geral	NULL	1.000	NULL
8201	sacola cordao pequena		6.00	PAPELARIA	8602185318233	1.000	NULL
8202	sacola de papel cromus		4.00	Geral	7909107701243	1.000	NULL
8203	SACOLA DE PAPEL PRESENTE COLORIDA		10.00	Geral	7908102632101	1.000	NULL
8204	SACOLA DE PLASTICO  GRANDE		1.00	Geral	NULL	1.000	NULL
8205	SACOLA DE PRESENTE		3.00	Geral	NULL	1.000	NULL
8206	sacola de presente		7.00	Geral	6930202411110	1.000	NULL
8207	SACOLA DE PRESENTE		10.00	Geral	736532402189	1.000	NULL
8208	SACOLA DE PRESENTE		6.00	PRESENTES	6750008633536	1.000	NULL
8209	SACOLA DE PRESENTE		7.00	Geral	7898682294885	1.000	NULL
8210	SACOLA DE PRESENTE		7.00	Geral	7898682294809	1.000	NULL
8211	SACOLA DE PRESENTE		7.00	Geral	7898682294847	1.000	NULL
8212	SACOLA DE PRESENTE		10.00	Geral	7898961057644	1.000	NULL
8213	SACOLA DE PRESENTE  VERDE		3.00	Geral	NULL	1.000	NULL
8214	SACOLA DE PRESENTE 18X10X23cm DOURADA C/ PRETO		6.00	PRESENTES	6974584511266	1.000	NULL
8215	SACOLA DE PRESENTE DE PAPEL		5.00	Geral	7908168256396	1.000	NULL
8216	SACOLA DE PRESENTE Grande		15.00	Geral	6930202411134	1.000	NULL
8217	SACOLA DE PRESENTE GRANDE		10.00	PRESENTES	8602185326320	1.000	NULL
8218	SACOLA DE PRESENTE GRANDE		10.00	PRESENTES	6750008633543	1.000	NULL
8219	SACOLA DE PRESENTE GRANDE PRETA		7.00	Geral	NULL	1.000	NULL
8220	SACOLA DE PRESENTE HIPER		6.00	Geral	736532402073	1.000	NULL
8221	SACOLA DE PRESENTE JAPÃO		7.00	Geral	NULL	1.000	NULL
8222	SACOLA DE PRESENTE PEQUENA		5.00	Geral	NULL	1.000	NULL
8223	SACOLA DE PRESENTE PEQUENA		7.00	Geral	NULL	1.000	NULL
8224	SACOLA DE PRESENTE PRETA CORAÇÃO		4.00	Geral	NULL	1.000	NULL
8225	SACOLA DE PRESENTE ROSE		10.00	Geral	7898961057699	1.000	NULL
8226	SACOLA DE PRESENTE ROXA COM LISTRAS		5.00	Geral	NULL	1.000	NULL
8227	SACOLA DE PRESENTE VARIAS CORES		10.00	PRESENTES	6975892245621	1.000	NULL
8228	sacola de urso		10.00	Geral	7898961063492	1.000	NULL
8229	SACOLA DE VINHO		10.00	Geral	602883877443	1.000	NULL
8230	sacola dia das mães		10.00	Geral	7908725603250	1.000	NULL
8231	sacola dourada grande		15.00	Geral	NULL	1.000	NULL
8232	SACOLA DUPLEX PALAVRAS		10.00	Geral	736532401557	1.000	NULL
8233	SACOLA FITA PEQUENA BALÃO		6.00	PRESENTES	6975892245638	1.000	NULL
8234	SACOLA GABIVIVI NEVE		10.00	Geral	602883877542	1.000	NULL
8235	SACOLA GRANDE 90X1		1.00	Geral	NULL	1.000	NULL
8236	SACOLA HIPPER		6.00	Geral	NULL	1.000	NULL
8237	sacola luxo		10.00	Geral	7899183983834	1.000	NULL
8238	sacola luxo brilho		10.00	Geral	6890812632100	1.000	NULL
8239	sacola luxo g		15.00	Geral	7898961062730	1.000	NULL
8240	sacola luxo grande		15.00	Geral	7899183983858	1.000	NULL
8241	SACOLA MEDIA LAMINADA		10.00	Geral	NULL	1.000	NULL
8242	SACOLA MÉDIA PAPEL		3.00	Geral	7909107701267	1.000	NULL
8243	sacola meu 15 anos		12.00	Geral	NULL	1.000	NULL
8244	SACOLA MEUS 15 ANOS		10.00	Geral	NULL	1.000	NULL
8245	SACOLA MINI MISTA CORAÇÕES		2.00	Geral	736532400628	1.000	NULL
8246	sacola papel felicidades		9.00	Geral	736532401465	1.000	NULL
8247	sacola papel pq.		2.00	Geral	7909107701281	1.000	NULL
8248	SACOLA PEQUENA AZUL		7.00	Geral	NULL	1.000	NULL
8249	sacola pequena pra presente		7.00	Geral	NULL	1.000	NULL
8250	SACOLA PEQUENA PRATEADA		7.00	Geral	NULL	1.000	NULL
8251	sacola pequena presente		7.00	Geral	NULL	1.000	NULL
8252	sacola pequena vermelha		7.00	Geral	NULL	1.000	NULL
8253	sacola pra presente		12.00	Geral	NULL	1.000	NULL
8254	SACOLA PRATEADA Medio		12.00	Geral	NULL	1.000	NULL
8255	SACOLA PRESENTE		7.00	PRESENTES	602883877726	1.000	NULL
8256	sacola presente		15.00	Geral	50678300148	1.000	NULL
8257	SACOLA PRESENTE		7.00	Geral	602883878327	1.000	NULL
8258	sacola presente media		10.00	Geral	7898961048161	1.000	NULL
8259	SACOLA PRESENTE MEDIA NOVA		15.00	Geral	NULL	1.000	NULL
8260	sacola presente Medio		12.00	Geral	6930202411127	1.000	NULL
8261	SACOLA PRESENTE medio		12.00	Geral	7898505928423	1.000	NULL
8262	SACOLA PRESENTE medio		12.00	Geral	736532402189	1.000	NULL
8263	SACOLA PRESENTE Medio		12.00	Geral	602883877542	1.000	NULL
8264	SACOLA SURPRESA		2.00	Geral	7898422004187	1.000	NULL
8265	sacola ursinho  coração ursinho		7.00	Geral	7801000021452	1.000	NULL
8266	sacola verde 42x53   500x1 pct		78.00	PLASTICOS	7896239992291	1.000	NULL
8267	sacola verde 48x58 500x1		85.00	PLASTICOS	7896239992307	1.000	NULL
8268	SACOLAO		2.00	Geral	NULL	1.000	NULL
8269	SACOLAS AVULSA		1.00	Geral	NULL	1.000	NULL
8270	SACOLAS DA LOJA G		2.00	Geral	NULL	1.000	NULL
8271	SACOLAS GRANDES BRANCA		1.00	Geral	NULL	1.000	NULL
8272	SACOLETE		20.00	Geral	NULL	1.000	NULL
8273	SACOS GIGANTES SOLTO		2.00	Geral	NULL	1.000	NULL
8274	SACOS PARA LIXO MAGOPLAS 30L 5 UNID		3.00	UTILIDADES	7898947702032	1.000	NULL
8275	sado de p		5.00	Geral	NULL	1.000	NULL
8276	SAIA DE MESA FROZEN		15.00	Geral	789009009992	1.000	NULL
8277	SALADEIRA ACRILICA		4.50	Geral	7898560360039	1.000	NULL
8278	saladeira acrilico delta  util		40.00	Geral	7896743803205	1.000	NULL
8279	saladeira ensaladera		13.00	Geral	NULL	1.000	NULL
8280	SALADEIRA GOURMET ACRILIC		37.00	UTILIDADES	7898025470501	1.000	NULL
8281	SALADEIRA MARINEX REDONDA		23.00	VIDROS	7894993987102	1.000	NULL
8282	saladeira redonda c tanpa		10.00	Geral	7897698204352	1.000	NULL
8283	SALEIRO   DE MESA		2.00	Geral	7896743801508	1.000	NULL
8284	saleiro  plastico richioto		5.00	Geral	7898121654447	1.000	NULL
8285	SALEIRO 500ML		9.00	COZINHA	7897698237657	1.000	NULL
8286	SALEIRO DE MESA		2.50	Geral	7898264716293	1.000	NULL
8287	SALEIRO DE MESA ALTO PRETO		4.00	Geral	NULL	1.000	NULL
8288	SALEIRO DE PAREDE ERCA PLAST		6.00	UTILIDADES	7898264711694	1.000	NULL
8289	SALEIRO DE PAREDE ERCA PLAST		10.00	COZINHA	7898502711622	1.000	NULL
8290	saleiro de plastico liso		5.00	Geral	7899599529848	1.000	NULL
8291	SALEIRO VERMELHO 1KG BPA FREE		4.00	PLASTICOS	7899335410775	1.000	NULL
8292	SALEIROO TRANSPARENTE PLASDURAN		7.50	Geral	7897659650105	1.000	NULL
8293	SALINHA JUDY HOME		30.00	BRINQUEDOS	7898631550512	1.000	NULL
8294	SALIRO REF.6627  INPLAST		5.00	PLASTICOS	7897649766274	1.000	NULL
8295	sanalia femnina		20.00	Geral	NULL	1.000	NULL
8296	sandalia		30.00	Geral	NULL	1.000	NULL
8297	sandalia		25.00	Geral	NULL	1.000	NULL
8298	sandalia femenina		20.00	Geral	NULL	1.000	NULL
8299	sandalia femenina branca		20.00	Geral	NULL	1.000	NULL
8300	SANDALIA FEMENINA DO URSO		20.00	Geral	NULL	1.000	NULL
8301	sandalia femenina havaianas		25.00	Geral	NULL	1.000	NULL
8302	sandalia feminina		25.00	Geral	NULL	1.000	NULL
8303	sandalia grenda preta		35.00	Geral	7900204609319	1.000	NULL
8304	sandalia havaianas femenina		25.00	Geral	NULL	1.000	NULL
8305	sandalia infantil		20.00	Geral	NULL	1.000	NULL
8306	sandalia ipanema		35.00	Geral	NULL	1.000	NULL
8307	SANDALIA MACULINA		30.00	Geral	NULL	1.000	NULL
8308	sandalia maculina		40.00	Geral	NULL	1.000	NULL
8309	sandalia maculina infantil		20.00	Geral	NULL	1.000	NULL
8310	sandalia masculina		30.00	Geral	NULL	1.000	NULL
8311	sandalia masculina		40.00	Geral	NULL	1.000	NULL
8312	sandalia masculina		25.00	Geral	NULL	1.000	NULL
8313	sandalia masculina		20.00	Geral	NULL	1.000	NULL
8314	sandalia masculina		40.00	Geral	NULL	1.000	NULL
8315	sandalia promoçao		12.00	Geral	NULL	1.000	NULL
8316	SANDALIA PVC BOXING		30.00	Geral	7890152060624	1.000	NULL
8317	SANDALIA RIDER STREET OLE PTO/BCO/LARANJA (24577) 37/38$		30.00	Geral	7891261201229	1.000	NULL
8318	SANDALIA RIDER STREET OLE PTO/BCO/LARANJA (24577) 39/40$		30.00	Geral	7891261201236	1.000	NULL
8319	SANDALIA RIDER STREET OLE PTO/BCO/LARANJA (24577) 41/42$		30.00	Geral	7891261201250	1.000	NULL
8320	SANDALIA RIDER STREET OLE PTO/BCO/LARANJA (24577) 43/44$		30.00	Geral	7891261201267	1.000	NULL
8321	SANDALIA RIDER STREET OLE PTO/PTO/VERMELHO (2696) 37/38$		30.00	Geral	7909006001802	1.000	NULL
8322	SANDALIA RIDER STREET OLE PTO/PTO/VERMELHO (2696) 39/40$		30.00	Geral	7909006001819	1.000	NULL
8323	SANDALIA RIDER STREET OLE PTO/PTO/VERMELHO (2696) 41/42$		30.00	Geral	7909006001826	1.000	NULL
8324	SANDALIA RIDER STREET OLE PTO/PTO/VERMELHO (2696) 43/44$		30.00	Geral	7909006001895	1.000	NULL
8325	SANDALIA STITCH		20.00	Geral	NULL	1.000	NULL
8326	SANDALIA STITCH		25.00	Geral	NULL	1.000	NULL
8327	SANDUICHEIRA		145.00	Geral	7891356070808	1.000	NULL
8328	SANDUICHEIRA  MULTLASER		130.00	Geral	7899838835471	1.000	NULL
8329	SANDUICHEIRA AMVOX		120.00	Geral	7898649371451	1.000	NULL
8330	SANDUICHEIRA CADENCE ANTIADERENTE   750  W		100.00	Geral	7898700211788	1.000	NULL
8331	SANITARIA COM POTE BRANCA		7.50	Geral	7898912015204	1.000	NULL
8332	santa lola		15.00	CHINELOS	NULL	1.000	NULL
8333	SAPATEIRA  DE PAREDE		25.00	Geral	7898218129308	1.000	NULL
8334	sapateira  pequena nova		75.00	Geral	NULL	1.000	NULL
8335	SAPATEIRA MAIOR  SORTIDA		90.00	Geral	NULL	1.000	NULL
8336	SAPATEIRA MAIOR  SORTIDA		80.00	UTILIDADES	NULL	1.000	NULL
8337	SAPATEIRA PEQUENA		60.00	Geral	NULL	1.000	NULL
8338	sapateria  nova		80.00	Geral	NULL	1.000	NULL
8339	sapatilha		12.00	Geral	NULL	1.000	NULL
8340	sapequinha  boneca		55.00	Geral	7898283854785	1.000	NULL
8341	saquinho		1.50	Geral	NULL	1.000	NULL
8342	SAQUINHO		0.50	Geral	NULL	1.000	NULL
8343	saquinho		3.00	Geral	NULL	1.000	NULL
8344	saquinho		1.00	Geral	NULL	1.000	NULL
8345	SAQUINHO		3.00	Geral	NULL	1.000	NULL
8346	saquinho		0.50	Geral	NULL	1.000	NULL
8347	saquinho		3.00	Geral	NULL	1.000	NULL
8348	saquinho		4.00	Geral	NULL	1.000	NULL
8349	saquinho		1.50	Geral	NULL	1.000	NULL
8350	saquinho		4.00	Geral	NULL	1.000	NULL
8351	saquinho		4.00	Geral	NULL	1.000	NULL
8352	saquinho		3.00	Geral	NULL	1.000	NULL
8353	SAQUINHO		4.00	Geral	NULL	1.000	NULL
8354	SAQUINHO		2.50	Geral	NULL	1.000	NULL
8355	SAQUINHO		2.00	Geral	NULL	1.000	NULL
8356	SAQUINHO		2.00	Geral	NULL	1.000	NULL
8357	SAQUINHO		0.50	Geral	NULL	1.000	NULL
8358	saquinho		2.00	Geral	NULL	1.000	NULL
